,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
62532,42317,경진이레,14137,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,196000,196000,,,,,,경진이레,4,레이진경
63137,53817,노래하는크레,23808,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,교육비,EF01,0,0,,,,,,노래하는크레,6,레크는하래노
46907,15293,포레포레,10599,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,657000,657000,,,,,,포레포레,4,레포레포
52383,60114,마리안느와마가렛,29599,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,20000,,,,,,마리안느와마가렛,8,렛가마와느안리마
64239,61586,바이올렛,30857,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,기타출금,EH04,0,0,,,,,,바이올렛,4,렛올이바
53045,67175,성모자애원나자렛,35602,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,성모자애원나자렛,8,렛자나원애자모성
5508,7655,매출달성격려,5280,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,500000,500000,,,,,,매출달성격려,6,려격성달출매
46853,15135,특허법인고려,10483,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,146000,,,,,,특허법인고려,6,려고인법허특
64727,65995,상호존중배려,34548,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,0,20000,,,,,,상호존중배려,6,려배중존호상
6732,13111,장기근속장려,9008,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,100000,,,,,,장기근속장려,6,려장속근기장
47011,16135,한국보건복지인력,11216,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,0,0,,,,,,한국보건복지인력,8,력인지복건보국한
63658,59366,동방전력,28927,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,143000,143000,,,,,,동방전력,4,력전방동
45732,11620,연희전력,8043,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,143000,4588000,,,,,,연희전력,4,력전희연
64595,65465,사이버성폭력,34110,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,0,20000,,,,,,사이버성폭력,6,력폭성버이사
55796,43221,광주은행대출관련,14904,,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,대출금상환,EA03,0,2450000,,,,,,광주은행대출관련,8,련관출대행은주광
64043,60504,명지초심성수련,29935,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,명지초심성수련,7,련수성심초지명
51516,42280,경실련,14103,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,50000,,,,,,경실련,3,련실경
63423,58843,대전충남민언련,28452,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,5000,,,,,,대전충남민언련,7,련언민남충전대
51698,46798,국제마음훈련,18031,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,국제마음훈련,6,련훈음마제국
64265,62860,박정희대통령,31892,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,개인간거래,EH01,10000,20000,,,,,,박정희대통령,6,령통대희정박
61034,9521,선거간사서기사례,6387,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,선거간사서기사례,8,례사기서사간거선
61902,15093,투표사무수당및사례,10453,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,투표사무수당및사례,9,례사및당수무사표투
65494,69985,식판성남위례,38174,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,10000,10000,,,,,,식판성남위례,6,례위남성판식
51626,43384,구립중화경로,15033,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,2000,2000,,,,,,구립중화경로,6,로경화중립구
59076,58921,대한미용사회구로,28527,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,15000,,,,,,대한미용사회구로,8,로구회사용미한대
55416,16707,홍익대　국가근로,11583,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,1053000,,,,,,홍익대　국가근로,7,로근가국　대익홍
45964,12612,이랜드리테일사내근로,8730,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,50000,50000,,,,,,이랜드리테일사내근로,10,로근내사일테리드랜이
60564,4773,금호폴리켐㈜사내근로,3060,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,15000000,15000000,,,,,,금호폴리켐㈜사내근로,10,로근내사㈜켐리폴호금
6241,11615,연차＿계속근로,8038,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,936000,1054000,,,,,,연차＿계속근로,6,로근속계＿차연
5277,6848,대선대응근로,4626,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,250000,250000,,,,,,대선대응근로,6,로근응대선대
44163,4538,굿모닝인천 월하나로,2874,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,1451000,1451000,,,,,,굿모닝인천 월하나로,9,로나하월 천인닝모굿
45185,9659,성동도로,6503,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,319000,3988000,,,,,,성동도로,4,로도동성
44889,8582,북부도로,5808,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,554000,634000,,,,,,북부도로,4,로도부북
45080,9355,서부도로,6266,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,0,365000,,,,,,서부도로,4,로도부서
64229,61553,바로,30826,우리은행,출금,우리은행,F020,직접입력,,,전자금융 자금집금,기타출금,EH04,256000,256000,,,,,,바로,2,로바
65503,69996,식판히어로,38183,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,15000,,,,,,식판히어로,5,로어히판식
51298,69666,수협수협으로,37887,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,1000000,1000000,,,,,,수협수협으로,6,로으협수협수
44614,7368,디아이엔바이로,5057,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,257000,2716000,,,,,,디아이엔바이로,7,로이바엔이아디
48873,61270,미세제로,30560,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,11000,14000,,,,,,미세제로,4,로제세미
59092,58930,대한미용사회종로,28535,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,회비,EB07,0,20000,,,,,,대한미용사회종로,8,로종회사용미한대
58656,57205,농협농협충로,26972,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기타출금,EH04,1000000,1000000,,,,,,농협농협충로,6,로충협농협농
61002,9308,샤크로,6227,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,기타입금,DC11,0,0,,,,,,샤크로,3,로크샤
61148,10075,스마트로,6802,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,사업소득,DA03,0,89000,,,,,,스마트로,4,로트마스
62578,42468,고려고열심프로,14264,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,26000,26000,,,,,,고려고열심프로,7,로프심열고려고
63599,59241,독서록,28812,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,5000,5000,,,,,,독서록,3,록서독
62203,18283,Ｕ보금자리론,12665,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,대출금,DC10,0,953000,,,,,,Ｕ보금자리론,6,론리자금보Ｕ
64841,66301,서민금융햇살론,34824,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,대출금상환,EA03,0,17000,,,,,,서민금융햇살론,7,론살햇융금민서
47949,18040,ＬＳ엠트론,12552,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,0,5441000,,,,,,ＬＳ엠트론,5,론트엠ＳＬ
47269,16889,희망테크프론,11714,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,5406000,,,,,,희망테크프론,6,론프크테망희
52930,66153,샬롬,34698,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,샬롬,2,롬샬
48578,59054,더이롬,28644,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,88000,110000,,,,,,더이롬,3,롬이더
46768,14779,코오롱,10256,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,5574000,6090000,,,,,,코오롱,3,롱오코
63118,53744,넝쿨뢰,23744,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,기타출금,EH04,0,0,,,,,,넝쿨뢰,3,뢰쿨넝
58806,57509,농협여사님수고료,27250,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,경조사/용돈,EH02,620000,620000,,,,,,농협여사님수고료,8,료고수님사여협농
61405,12114,원고료,8398,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,912000,,,,,,원고료,3,료고원
4531,4780,급료,3067,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000,3030000,,,,,,급료,2,료급
49252,67052,설빙배달료,35486,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,79000,,,,,,설빙배달료,5,료달배빙설
61930,15238,팜스    임대료,10555,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,부동산수입,DA05,0,359000,,,,,,팜스    임대료,5,료대임    스팜
59034,58003,농협프린터　임대료,27701,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,렌탈,EC03,44000,44000,,,,,,농협프린터　임대료,8,료대임　터린프협농
57168,48135,금고시티Ｂ임대료,19205,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,0,0,,,,,,금고시티Ｂ임대료,8,료대임Ｂ티시고금
63618,59280,동광임대료,28846,우리은행,출금,우리은행,F020,직접입력,,,지로 출금이체,공간임대,EI02,51000,150000,,,,,,동광임대료,5,료대임광동
64434,64535,복사기임대료,33258,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,0,66000,,,,,,복사기임대료,6,료대임기사복
62466,42062,결제기임대료,13912,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,25000,25000,,,,,,결제기임대료,6,료대임기제결
64443,64569,복합기임대료,33291,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,40000,308000,,,,,,복합기임대료,6,료대임기합복
62810,46876,굿모닝임대료,18107,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,공간임대,EI02,0,0,,,,,,굿모닝임대료,6,료대임닝모굿
56944,46746,국민힐스봉담임대료,17992,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,232000,232000,,,,,,국민힐스봉담임대료,9,료대임담봉스힐민국
63791,59707,따복임대료,29247,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,공간임대,EI02,183000,183000,,,,,,따복임대료,5,료대임복따
59518,64905,부산사임대료,33580,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,350000,350000,,,,,,부산사임대료,6,료대임사산부
64584,65443,사무실임대료,34091,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,1500000,1500000,,,,,,사무실임대료,6,료대임실무사
56632,45988,국민사무실임대료,17332,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,610000,610000,,,,,,국민사무실임대료,8,료대임실무사민국
64474,65020,부영임대료,33688,우리은행,출금,우리은행,F020,직접입력,,,지로 출금이체,주거비,EB02,0,375000,,,,,,부영임대료,5,료대임영부
56616,45974,국민병원임대료,17323,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,3300000,3300000,,,,,,국민병원임대료,7,료대임원병민국
60458,3809,공장임대료,2238,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,부동산수입,DA05,0,0,,,,,,공장임대료,5,료대임장공
63776,59651,등촌임대료,29192,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,공간임대,EI02,0,710000,,,,,,등촌임대료,5,료대임촌등
63835,59820,렌탈임대료,29348,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,77000,77000,,,,,,렌탈임대료,5,료대임탈렌
65265,69371,수도료,37609,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,50000,50000,,,,,,수도료,3,료도수
64722,65990,상하수도료,34543,우리은행,출금,우리은행,F020,직접입력,,,지로 출금이체,세금/공과금,EB01,0,83000,,,,,,상하수도료,5,료도수하상
63095,53685,남해시대구독료,23688,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,구독서비스,EC01,6000,6000,,,,,,남해시대구독료,7,료독구대시해남
63891,60034,르몽드구독료,29524,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,14000,14000,,,,,,르몽드구독료,6,료독구드몽르
58980,57863,농협조선일보구독료,27578,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,구독서비스,EC01,20000,25000,,,,,,농협조선일보구독료,9,료독구보일선조협농
63691,59432,동아일보구독료,28986,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,구독서비스,EC01,0,20000,,,,,,동아일보구독료,7,료독구보일아동
62896,48311,기독공보월구독료,19365,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,구독서비스,EC01,8000,8000,,,,,,기독공보월구독료,8,료독구월보공독기
65460,69925,시사인구독료,38118,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,0,16000,,,,,,시사인구독료,6,료독구인사시
64878,66502,서울경제구독료,35004,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,구독서비스,EC01,20000,20000,,,,,,서울경제구독료,7,료독구제경울서
62544,42333,경향구독료,14152,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,구독서비스,EC01,0,60000,,,,,,경향구독료,5,료독구향경
63537,59074,더클회계자문료,28664,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,더클회계자문료,7,료문자계회클더
63144,53888,노무자문료,23878,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,55000,,,,,,노무자문료,5,료문자무노
62451,42030,건보료,13885,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,4대보험,EA02,647000,647000,,,,,,건보료,3,료보건
60405,3503,강사료,2010,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,1091000,1813000,,,,,,강사료,3,료사강
62152,17800,ＣＫＵ강사료,12497,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,168000,,,,,,ＣＫＵ강사료,6,료사강ＵＫＣ
62212,18322,ｃｋｕ강사료,12676,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,864000,864000,,,,,,ｃｋｕ강사료,6,료사강ｕｋｃ
61409,12131,원익사내강사료,8407,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,20000,20000,,,,,,원익사내강사료,7,료사강내사익원
60657,6810,대림대강사료,4593,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,835000,835000,,,,,,대림대강사료,6,료사강대림대
61024,9448,서울여대강사료,6339,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,기타소득,DA06,0,1074000,,,,,,서울여대강사료,7,료사강대여울서
61748,14429,청운대강사료,10018,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,845000,,,,,,청운대강사료,6,료사강대운청
61699,14250,직업교육강사료,9870,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,484000,484000,,,,,,직업교육강사료,7,료사강육교업직
60889,8417,봉사료,5662,우리은행,입금,우리은행,F020,자동입력,,,일반대외대량 입금이체,기타소득,DA06,213000,213000,,,,,,봉사료,3,료사봉
47266,16883,흥성사료,11709,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,2374000,2629000,,,,,,흥성사료,4,료사성흥
47267,16884,흥성사료,11710,,입금,우리은행,F020,회사명,,,상여금 입금이체,회사입금,DC02,2374000,2629000,,,,,,흥성사료,4,료사성흥
62206,18289,ＵＳＴ종합시험심사료,12668,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,200000,600000,,,,,,ＵＳＴ종합시험심사료,10,료사심험시합종ＴＳＵ
62156,17815,ＣＵ　남양주　운송료,12504,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,4026000,4026000,,,,,,ＣＵ　남양주　운송료,8,료송운　주양남　ＵＣ
62000,16167,한국엘에스운송료,11238,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,532000,1705000,,,,,,한국엘에스운송료,8,료송운스에엘국한
65436,69869,승강기보수료,38066,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,48000,48000,,,,,,승강기보수료,6,료수보기강승
63516,59027,더블루ＫＴ통신료,28618,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,통신비,EB03,0,18000,,,,,,더블루ＫＴ통신료,8,료신통ＴＫ루블더
63257,58322,단말기통신료,27978,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,11000,11000,,,,,,단말기통신료,6,료신통기말단
65149,68459,세종텔레콤통신료,36855,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,통신비,EB03,0,192000,,,,,,세종텔레콤통신료,8,료신통콤레텔종세
53927,69397,수업료,37635,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,1782000,,,,,,수업료,3,료업수
53503,58694,대성 수업료,28318,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1225000,1225000,,,,,,대성 수업료,5,료업수 성대
53601,60439,명덕외 수업료,29879,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1850000,1850000,,,,,,명덕외 수업료,6,료업수 외덕명
53513,58795,대일 수업료,28409,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1962000,1962000,,,,,,대일 수업료,5,료업수 일대
53883,66945,선덕고수업료,35398,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1299000,1299000,,,,,,선덕고수업료,6,료업수고덕선
53917,68500,세화고수업료,36890,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1218000,1218000,,,,,,세화고수업료,6,료업수고화세
53487,58372,대광수업료,28023,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1302000,1302000,,,,,,대광수업료,5,료업수광대
53481,58355,대건 기수업료,28008,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1267000,1267000,,,,,,대건 기수업료,6,료업수기 건대
53557,59378,동북수업료,28938,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1530000,1530000,,,,,,동북수업료,5,료업수북동
53284,42368,계성수업료,14182,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1860000,1860000,,,,,,계성수업료,5,료업수성계
53921,68504,세화여수업료,36894,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1218000,1218000,,,,,,세화여수업료,6,료업수여화세
53296,42584,고양외수업료,14365,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1962000,1962000,,,,,,고양외수업료,6,료업수외양고
64041,60499,명지유치원수업료,29931,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,176000,236000,,,,,,명지유치원수업료,8,료업수원치유지명
53356,46813,국제유수업료,18046,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,257000,,,,,,국제유수업료,6,료업수유제국
53961,70537,신일수업료,38640,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1274000,1274000,,,,,,신일수업료,5,료업수일신
53895,67177,성모초수업료,35604,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1707000,1707000,,,,,,성모초수업료,6,료업수초모성
53901,67249,성신초수업료,35665,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,1770000,,,,,,성신초수업료,6,료업수초신성
53615,60503,명지초수업료,29934,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,1971000,1971000,,,,,,명지초수업료,6,료업수초지명
59514,64900,부산복합기　사용료,33576,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,렌탈,EC03,165000,165000,,,,,,부산복합기　사용료,8,료용사　기합복산부
63252,58317,단말기사용료,27973,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,11000,11000,,,,,,단말기사용료,6,료용사기말단
63566,59127,델타정보사용료,28715,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,11000,,,,,,델타정보사용료,7,료용사보정타델
64098,60633,무인경비사용료,30054,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,66000,66000,,,,,,무인경비사용료,7,료용사비경인무
60946,8751,사택　유선사용료,5902,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,0,,,,,,사택　유선사용료,7,료용사선유　택사
48712,59800,레디코리아사용료,29329,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,42000,259000,,,,,,레디코리아사용료,8,료용사아리코디레
65118,68404,세웅인터넷이용료,36800,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,통신비,EB03,0,0,,,,,,세웅인터넷이용료,8,료용이넷터인웅세
64847,66338,서브온이용료,34857,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,5000,5000,,,,,,서브온이용료,6,료용이온브서
61755,14450,초과강의료,10037,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,88000,88000,,,,,,초과강의료,5,료의강과초
60658,6811,대림대강의료,4594,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,470000,,,,,,대림대강의료,6,료의강대림대
60970,9130,상명강의료,6133,우리은행,입금,우리은행,F020,자동입력,,,일반대외대량 입금이체,기타소득,DA06,99000,1197000,,,,,,상명강의료,5,료의강명상
44293,5879,녹십자의료,3726,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,0,6563000,,,,,,녹십자의료,5,료의자십녹
62937,49995,김동근－수임료,20819,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,165000,165000,,,,,,김동근－수임료,6,료임수－근동김
64352,64168,백지열－수임료,32958,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,100000,718000,,,,,,백지열－수임료,6,료임수－열지백
58804,57508,농협엑스포지입료,27249,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기타출금,EH04,220000,220000,,,,,,농협엑스포지입료,8,료입지포스엑협농
60615,5800,납부자입금자료,3669,우리은행,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,기타소득,DA06,200000,200000,,,,,,납부자입금자료,7,료자금입자부납
60561,4765,금호산재위자료,3053,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,복리후생비/경비,DC01,30000,30000,,,,,,금호산재위자료,7,료자위재산호금
62913,49337,기장료,20286,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,88000,,,,,,기장료,3,료장기
65232,69217,송정아회계기장료,37481,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,송정아회계기장료,8,료장기계회아정송
62938,49996,김동기세무기장료,20820,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,88000,88000,,,,,,김동기세무기장료,8,료장기무세기동김
64866,66437,서영석세무기장료,34942,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,서영석세무기장료,8,료장기무세석영서
64262,62768,박재완세무기장료,31822,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,박재완세무기장료,8,료장기무세완재박
62816,47140,권용태세무기장료,18329,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,132000,132000,,,,,,권용태세무기장료,8,료장기무세태용권
62960,51558,김원태세무기장료,21994,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,김원태세무기장료,8,료장기무세태원김
63945,60193,마철현세무기장료,29663,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,253000,253000,,,,,,마철현세무기장료,8,료장기무세현철마
64261,62758,박재선기장료,31814,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,박재선기장료,6,료장기선재박
63391,58764,대영기장료,28386,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,대영기장료,5,료장기영대
3954,45828,국민더제이기장료,17196,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,55000,55000,,,,,,국민더제이기장료,8,료장기이제더민국
64305,63515,방과특강재료,32415,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,12000,12000,,,,,,방과특강재료,6,료재강특과방
53657,63450,반석방과재료,32355,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,45000,159000,,,,,,반석방과재료,6,료재과방석반
53260,41900,개운방과재료,13756,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,72000,72000,,,,,,개운방과재료,6,료재과방운개
64132,61024,미니어처반재료,30392,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,32000,32000,,,,,,미니어처반재료,7,료재반처어니미
65510,70048,신나는미술재료,38228,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 당일출금이체-전자금융팀,교육비,EF01,30000,30000,,,,,,신나는미술재료,7,료재술미는나신
