index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1882,1882,입금,인터넷뱅킹 대량이체,(주)엔도더마,"4,400,000","4,400,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔도더마,7,마더도엔)주(
1883,1883,입금,인터넷뱅킹 대량이체,(주)엔디에스, - ,"1,500,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔디에스,7,스에디엔)주(
1884,1884,입금,인터넷뱅킹 대량이체,(주)엔바이콘,"110,000","169,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔바이콘,7,콘이바엔)주(
1885,1885,입금,인터넷뱅킹 대량이체,(주)엔씨씨애드, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)엔씨씨애드,8,드애씨씨엔)주(
1886,1886,입금,인터넷뱅킹 대량이체,(주)엔씨켐,"12,000","1,937,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔씨켐,6,켐씨엔)주(
1887,1887,입금,인터넷뱅킹 대량이체,(주)엔앤씨,"50,000","50,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔앤씨,6,씨앤엔)주(
1888,1888,입금,어음만기입금,(주)엔에스쇼핑, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)엔에스쇼핑,8,핑쇼스에엔)주(
1889,1889,입금,인터넷뱅킹 대량이체,(주)엔에스텍,"50,000","4,152,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔에스텍,7,텍스에엔)주(
1890,1890,입금,급여 입금이체,(주)엔젤로보틱스,"4,131,000","14,296,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔젤로보틱스,9,스틱보로젤엔)주(
1891,1891,입금,인터넷뱅킹 대량이체,(주)엔코아,"68,000","7,736,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔코아,6,아코엔)주(
1892,1892,입금,급여 입금이체,(주)엔터식스패션쇼핑,"2,034,000","3,902,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔터식스패션쇼핑,11,핑쇼션패스식터엔)주(
1893,1893,입금,어음만기입금,(주)엔투비, - ,"1,110,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔투비,6,비투엔)주(
1894,1894,입금,인터넷뱅킹 대량이체,(주)엔투텍,"3,304,000","3,304,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔투텍,6,텍투엔)주(
1895,1895,입금,인터넷뱅킹 대량이체,(주)엔트리연구원, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)엔트리연구원,9,원구연리트엔)주(
1896,1896,입금,인터넷뱅킹 대량이체,(주)엔피인터내셔널,"116,000","116,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엔피인터내셔널,10,널셔내터인피엔)주(
1897,1897,입금,급여 입금이체,(주)엘에프라이팅,"1,978,000","1,978,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엘에프라이팅,9,팅이라프에엘)주(
1898,1898,입금,어음만기입금,(주)엘지생활건강, - ,"5,247,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엘지생활건강,9,강건활생지엘)주(
1899,1899,입금,어음만기입금,(주)엘지씨엔에스,"2,123,000","2,123,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엘지씨엔에스,9,스에엔씨지엘)주(
1900,1900,입금,어음만기입금,(주)엘지화학, - ,"34,848,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엘지화학,7,학화지엘)주(
1901,1901,입금,인터넷뱅킹 대량이체,(주)엠글로벌,"5,236,000","5,236,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠글로벌,7,벌로글엠)주(
1902,1902,입금,인터넷뱅킹 대량이체,(주)엠브레인퍼블릭,"30,000","1,240,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠브레인퍼블릭,10,릭블퍼인레브엠)주(
1903,1903,입금,급여 입금이체,(주)엠비엔미디어렙, - ,"4,583,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠비엔미디어렙,10,렙어디미엔비엠)주(
1904,1904,입금,인터넷뱅킹 대량이체,(주)엠빌, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)엠빌,5,빌엠)주(
1905,1905,입금,인터넷뱅킹 대량이체,(주)엠서클,"18,000","7,177,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠서클,6,클서엠)주(
1907,1907,입금,인터넷뱅킹 대량이체,(주)엠스퀘어,"3,125,000","3,125,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠스퀘어,7,어퀘스엠)주(
1908,1908,입금,인터넷뱅킹 대량이체,(주)엠스텍,"445,000","445,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠스텍,6,텍스엠)주(
1909,1909,입금,인터넷뱅킹 대량이체,(주)엠씨넥스, - ,"2,949,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠씨넥스,7,스넥씨엠)주(
1910,1910,입금,인터넷뱅킹 대량이체,(주)엠아이씨홀딩스,"2,513,000","2,513,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠아이씨홀딩스,10,스딩홀씨이아엠)주(
1911,1911,입금,인터넷뱅킹 대량이체,(주)엠아이티마스, - ,"5,878,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠아이티마스,9,스마티이아엠)주(
1912,1912,입금,인터넷뱅킹 대량이체,(주)엠에스티씨,"2,345,000","3,295,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠에스티씨,8,씨티스에엠)주(
1913,1913,입금,인터넷뱅킹 대량이체,(주)엠오디, - ,"639,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠오디,6,디오엠)주(
1914,1914,입금,인터넷뱅킹 대량이체,(주)엠케이프로모션, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)엠케이프로모션,10,션모로프이케엠)주(
1915,1915,입금,인터넷뱅킹 대량이체,(주)엠투엠코리아,"13,000","13,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠투엠코리아,9,아리코엠투엠)주(
1916,1916,입금,인터넷뱅킹 대량이체,(주)엠투컴,"32,000","32,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠투컴,6,컴투엠)주(
1917,1917,입금,인터넷뱅킹 대량이체,(주)엠티오지산,"1,256,000","2,168,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠티오지산,8,산지오티엠)주(
1918,1918,입금,인터넷뱅킹 대량이체,(주)엠펠,"27,000","1,040,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엠펠,5,펠엠)주(
1919,1919,입금,인터넷뱅킹 대량이체,(주)엡스엔지니어링, - ,"7,736,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엡스엔지니어링,10,링어니지엔스엡)주(
1920,1920,입금,급여 입금이체,(주)엣세두에,"396,000","396,000",입금이체,회사입금,,,,,,,,,,,,,,(주)엣세두에,7,에두세엣)주(
1921,1921,입금,인터넷뱅킹 대량이체,(주)여기어때컴퍼니,"296,000","296,000",입금이체,회사입금,,,,,,,,,,,,,,(주)여기어때컴퍼니,10,니퍼컴때어기여)주(
1922,1922,입금,인터넷뱅킹 대량이체,(주)여의도떡방,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)여의도떡방,8,방떡도의여)주(
1923,1923,입금,전자금융 자금집금,(주)열두계절컴퍼니,"2,206,000","2,206,000",입금이체,회사입금,,,,,,,,,,,,,,(주)열두계절컴퍼니,10,니퍼컴절계두열)주(
1924,1924,입금,인터넷뱅킹 대량이체,(주)열정사탐,"245,000","245,000",입금이체,회사입금,,,,,,,,,,,,,,(주)열정사탐,7,탐사정열)주(
1925,1925,입금,인터넷뱅킹 대량이체,(주)영신미디어,"39,000","46,000",입금이체,회사입금,,,,,,,,,,,,,,(주)영신미디어,8,어디미신영)주(
1926,1926,입금,급여 입금이체,(주)영인바이오텍,"2,543,000","3,169,000",입금이체,회사입금,,,,,,,,,,,,,,(주)영인바이오텍,9,텍오이바인영)주(
1928,1928,입금,급여 입금이체,(주)영풍필텍스,"2,826,000","2,826,000",입금이체,회사입금,,,,,,,,,,,,,,(주)영풍필텍스,8,스텍필풍영)주(
1929,1929,입금,인터넷뱅킹 대량이체,(주)예컴애드, - ,"97,000",입금이체,회사입금,,,,,,,,,,,,,,(주)예컴애드,7,드애컴예)주(
1930,1930,입금,일반대외대량 입금이체,(주)오감엔터테인먼트, - ,"7,172,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오감엔터테인먼트,11,트먼인테터엔감오)주(
1931,1931,입금,인터넷뱅킹 대량이체,(주)오렌더,"6,160,000","6,160,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오렌더,6,더렌오)주(
1932,1932,입금,인터넷뱅킹 대량이체,(주)오리엔트스타로직,"8,037,000","8,037,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오리엔트스타로직,11,직로타스트엔리오)주(
1933,1933,입금,펌뱅킹 입금이체,(주)오설록,"1,830,000","1,830,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오설록,6,록설오)주(
1934,1934,입금,어음만기입금,(주)오성기전,"58,933,000","58,933,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오성기전,7,전기성오)주(
1935,1935,입금,어음만기입금,(주)오성디스플레이,"4,950,000","5,797,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오성디스플레이,10,이레플스디성오)주(
1936,1936,입금,어음만기입금,(주)오성사,"13,157,000","13,157,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오성사,6,사성오)주(
1937,1937,입금,인터넷뱅킹 대량이체,(주)오에스,"630,000","630,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오에스,6,스에오)주(
1938,1938,입금,급여 입금이체,(주)오제이쿠이,"387,000","504,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오제이쿠이,8,이쿠이제오)주(
1939,1939,입금,인터넷뱅킹 대량이체,(주)오진양행, - ,"298,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오진양행,7,행양진오)주(
1940,1940,입금,인터넷뱅킹 대량이체,(주)오케이파이낸셜대,"1,078,000","1,078,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오케이파이낸셜대,11,대셜낸이파이케오)주(
1941,1941,입금,급여 입금이체,(주)오티디코퍼레이션,"1,000","2,713,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오티디코퍼레이션,11,션이레퍼코디티오)주(
1942,1942,입금,인터넷뱅킹 대량이체,(주)오티디코퍼레이션,"1,000","2,713,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오티디코퍼레이션,11,션이레퍼코디티오)주(
1943,1943,입금,인터넷뱅킹 대량이체,(주)오푸스펄구조기술,"2,998,000","2,998,000",입금이체,회사입금,,,,,,,,,,,,,,(주)오푸스펄구조기술,11,술기조구펄스푸오)주(
1944,1944,입금,공공구매론 원금상환-여신팀,(주)오픈텔레콤, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)오픈텔레콤,8,콤레텔픈오)주(
1945,1945,입금,인터넷뱅킹 대량이체,(주)온누리, - ,"111,000",입금이체,회사입금,,,,,,,,,,,,,,(주)온누리,6,리누온)주(
1946,1946,입금,인터넷뱅킹 대량이체,(주)온누리물류,"5,045,000","5,045,000",입금이체,회사입금,,,,,,,,,,,,,,(주)온누리물류,8,류물리누온)주(
1947,1947,입금,인터넷뱅킹 대량이체,(주)온더아이티,"224,000","224,000",입금이체,회사입금,,,,,,,,,,,,,,(주)온더아이티,8,티이아더온)주(
1948,1948,입금,인터넷뱅킹 대량이체,(주)온미, - ,"150,000",입금이체,회사입금,,,,,,,,,,,,,,(주)온미,5,미온)주(
1949,1949,입금,인터넷뱅킹 대량이체,(주)온셀텍, - ,"138,000",입금이체,회사입금,,,,,,,,,,,,,,(주)온셀텍,6,텍셀온)주(
1950,1950,입금,인터넷뱅킹 대량이체,(주)올리브,"1,524,000","1,524,000",입금이체,회사입금,,,,,,,,,,,,,,(주)올리브,6,브리올)주(
1951,1951,입금,인터넷뱅킹 대량이체,(주)올리패스컴퍼니, - ,"1,942,000",입금이체,회사입금,,,,,,,,,,,,,,(주)올리패스컴퍼니,10,니퍼컴스패리올)주(
1952,1952,입금,인터넷뱅킹 대량이체,(주)와이낫코퍼레이션,"69,000","696,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이낫코퍼레이션,11,션이레퍼코낫이와)주(
1953,1953,입금,인터넷뱅킹 대량이체,(주)와이디에스엔터테,"484,000","2,224,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이디에스엔터테,11,테터엔스에디이와)주(
1954,1954,입금,어음만기입금,(주)와이비엠,"836,000","182,678,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이비엠,7,엠비이와)주(
1955,1955,입금,인터넷뱅킹 대량이체,(주)와이어트,"838,000","838,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이어트,7,트어이와)주(
1956,1956,입금,인터넷뱅킹 대량이체,(주)와이엠케이,"146,000","146,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이엠케이,8,이케엠이와)주(
1957,1957,입금,인터넷뱅킹 대량이체,(주)와이즈스톤티,"2,626,000","3,546,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이즈스톤티,9,티톤스즈이와)주(
1958,1958,입금,인터넷뱅킹 대량이체,(주)와이페이모어,"534,000","534,000",입금이체,회사입금,,,,,,,,,,,,,,(주)와이페이모어,9,어모이페이와)주(
1959,1959,입금,급여 입금이체,(주)요이치, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)요이치,6,치이요)주(
1960,1960,입금,인터넷뱅킹 대량이체,(주)우리경영아카데미, - ,"967,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리경영아카데미,11,미데카아영경리우)주(
1961,1961,입금,인터넷뱅킹 대량이체,(주)우리금융경영연구, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)우리금융경영연구,11,구연영경융금리우)주(
1962,1962,입금,급여 입금이체,(주)우리나눔,"1,542,000","1,542,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리나눔,7,눔나리우)주(
1963,1963,입금,인터넷뱅킹 대량이체,(주)우리보험피앤에스,"330,000","330,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리보험피앤에스,11,스에앤피험보리우)주(
1964,1964,입금,인터넷뱅킹 대량이체,(주)우리엔,"415,000","4,091,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리엔,6,엔리우)주(
1965,1965,입금,일반대외대량 입금이체,(주)우리카드, - ,"20,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리카드,7,드카리우)주(
1966,1966,입금,인터넷뱅킹 대량이체,(주)우리항공,"160,000","160,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우리항공,7,공항리우)주(
1967,1967,입금,인터넷뱅킹 대량이체,(주)우보테크,"72,000","111,763,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우보테크,7,크테보우)주(
1968,1968,입금,인터넷뱅킹 대량이체,(주)우신냉장,"295,000","486,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우신냉장,7,장냉신우)주(
1969,1969,입금,어음만기입금,(주)우신시스템,"4,455,000","4,455,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우신시스템,8,템스시신우)주(
1970,1970,입금,어음만기입금,(주)우양, - ,"18,260,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우양,5,양우)주(
1971,1971,입금,인터넷뱅킹 대량이체,(주)우일종합건축사사,"400,000","400,000",입금이체,회사입금,,,,,,,,,,,,,,(주)우일종합건축사사,11,사사축건합종일우)주(
1972,1972,입금,인터넷뱅킹 대량이체,(주)운일스페이스,"8,000","8,000",입금이체,회사입금,,,,,,,,,,,,,,(주)운일스페이스,9,스이페스일운)주(
1973,1973,입금,인터넷뱅킹 대량이체,(주)운창로지텍,"77,000","15,116,000",입금이체,회사입금,,,,,,,,,,,,,,(주)운창로지텍,8,텍지로창운)주(
1974,1974,입금,인터넷뱅킹 대량이체,(주)울림엔터테인먼트, - ,"2,145,000",입금이체,회사입금,,,,,,,,,,,,,,(주)울림엔터테인먼트,11,트먼인테터엔림울)주(
1975,1975,입금,인터넷뱅킹 대량이체,(주)웅남,"253,000","253,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웅남,5,남웅)주(
1976,1976,입금,인터넷뱅킹 대량이체,(주)웅진씽크빅, - ,"14,028,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웅진씽크빅,8,빅크씽진웅)주(
1977,1977,입금,인터넷뱅킹 대량이체,(주)웅진컴퍼스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)웅진컴퍼스,8,스퍼컴진웅)주(
1978,1978,입금,인터넷뱅킹 대량이체,(주)웅진플레이도시,"1,793,000","2,331,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웅진플레이도시,10,시도이레플진웅)주(
1979,1979,입금,급여 입금이체,(주)원랜드원마트,"3,047,000","3,047,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원랜드원마트,9,트마원드랜원)주(
1980,1980,입금,인터넷뱅킹 대량이체,(주)원방테크,"3,149,000","3,850,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원방테크,7,크테방원)주(
1981,1981,입금,인터넷뱅킹 대량이체,(주)원스허브, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)원스허브,7,브허스원)주(
1982,1982,입금,급여 입금이체,(주)원이앤에스,"1,750,000","2,053,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원이앤에스,8,스에앤이원)주(
1983,1983,입금,인터넷뱅킹 대량이체,(주)원익머트리얼즈, - ,"40,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원익머트리얼즈,10,즈얼리트머익원)주(
1984,1984,입금,인터넷뱅킹 대량이체,(주)원중기업, - ,"154,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원중기업,7,업기중원)주(
1985,1985,입금,인터넷뱅킹 대량이체,(주)원테크,"7,000,000","7,000,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원테크,6,크테원)주(
1986,1986,입금,인터넷뱅킹 대량이체,(주)원티에스,"30,000","30,000",입금이체,회사입금,,,,,,,,,,,,,,(주)원티에스,7,스에티원)주(
1987,1987,입금,인터넷뱅킹 대량이체,(주)월간미술,"755,000","2,750,000",입금이체,회사입금,,,,,,,,,,,,,,(주)월간미술,7,술미간월)주(
1988,1988,입금,인터넷뱅킹 대량이체,(주)월드로지스,"176,000","10,251,000",입금이체,회사입금,,,,,,,,,,,,,,(주)월드로지스,8,스지로드월)주(
1989,1989,입금,인터넷뱅킹 대량이체,(주)월드원스탑,"165,000","462,000",입금이체,회사입금,,,,,,,,,,,,,,(주)월드원스탑,8,탑스원드월)주(
1990,1990,입금,인터넷뱅킹 대량이체,(주)웰빙신선부천,"201,000","201,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웰빙신선부천,9,천부선신빙웰)주(
1991,1991,입금,인터넷뱅킹 대량이체,(주)웰빙클럽, - ,"80,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웰빙클럽,7,럽클빙웰)주(
1992,1992,입금,인터넷뱅킹 대량이체,(주)웰시스,"7,000","7,000",입금이체,회사입금,,,,,,,,,,,,,,(주)웰시스,6,스시웰)주(
1993,1993,입금,어음만기입금,(주)위니아에이드,"13,405,000","13,405,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위니아에이드,9,드이에아니위)주(
1995,1995,입금,인터넷뱅킹 대량이체,(주)위메이드플러스,"19,000","19,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위메이드플러스,10,스러플드이메위)주(
1996,1996,입금,인터넷뱅킹 대량이체,(주)위비스,"108,000","108,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위비스,6,스비위)주(
1997,1997,입금,인터넷뱅킹 대량이체,(주)위스코,"50,000","120,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위스코,6,코스위)주(
1998,1998,입금,급여 입금이체,(주)위앤아이티, - ,"5,093,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위앤아이티,8,티이아앤위)주(
1999,1999,입금,인터넷뱅킹 대량이체,(주)위자드랩,"4,493,000","4,493,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위자드랩,7,랩드자위)주(
2000,2000,입금,인터넷뱅킹 대량이체,(주)위즈바이오솔루션,"232,000","232,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위즈바이오솔루션,11,션루솔오이바즈위)주(
2001,2001,입금,어음만기입금,(주)위코,"100,000","7,018,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위코,5,코위)주(
2002,2002,입금,인터넷뱅킹 대량이체,(주)위코,"100,000","7,018,000",입금이체,회사입금,,,,,,,,,,,,,,(주)위코,5,코위)주(
2003,2003,입금,인터넷뱅킹 대량이체,(주)윈큐브마케팅,"1,000","45,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윈큐브마케팅,9,팅케마브큐윈)주(
2004,2004,입금,급여 입금이체,(주)윈텍통신, - ,"2,914,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윈텍통신,7,신통텍윈)주(
2005,2005,입금,인터넷뱅킹 대량이체,(주)윈피앤에스, - ,"16,940,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윈피앤에스,8,스에앤피윈)주(
2006,2006,입금,인터넷뱅킹 대량이체,(주)윌앤비전,"2,350,000","2,350,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윌앤비전,7,전비앤윌)주(
2007,2007,입금,인터넷뱅킹 대량이체,(주)윕스, - ,"50,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윕스,5,스윕)주(
2008,2008,입금,인터넷뱅킹 대량이체,(주)유나이엔지,"669,000","669,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유나이엔지,8,지엔이나유)주(
2009,2009,입금,인터넷뱅킹 대량이체,(주)유니기획, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)유니기획,7,획기니유)주(
2010,2010,입금,인터넷뱅킹 대량이체,(주)유니원커뮤니케이,"696,000","696,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니원커뮤니케이,11,이케니뮤커원니유)주(
2011,2011,입금,인터넷뱅킹 대량이체,(주)유니윌지점위즈페,"10,000","11,647,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니윌지점위즈페,11,페즈위점지윌니유)주(
2012,2012,입금,인터넷뱅킹 대량이체,(주)유니즌, - ,"196,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니즌,6,즌니유)주(
2013,2013,입금,인터넷뱅킹 대량이체,(주)유니코정밀화학, - ,"4,106,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니코정밀화학,10,학화밀정코니유)주(
2016,2016,입금,인터넷뱅킹 대량이체,(주)유니파이,"25,000","6,320,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니파이,7,이파니유)주(
2017,2017,입금,인터넷뱅킹 대량이체,(주)유니퓨전,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유니퓨전,7,전퓨니유)주(
2018,2018,입금,인터넷뱅킹 대량이체,(주)유디엠텍,"10,000","28,527,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유디엠텍,7,텍엠디유)주(
2019,2019,입금,급여 입금이체,(주)유런하이테크,"3,574,000","3,574,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유런하이테크,9,크테이하런유)주(
2020,2020,입금,인터넷뱅킹 대량이체,(주)유성티엔에스, - ,"14,278,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유성티엔에스,9,스에엔티성유)주(
2021,2021,입금,인터넷뱅킹 대량이체,(주)유엔에스코리아, - ,"2,379,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유엔에스코리아,10,아리코스에엔유)주(
2022,2022,입금,인터넷뱅킹 대량이체,(주)유엠아이, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)유엠아이,7,이아엠유)주(
2023,2023,입금,인터넷뱅킹 대량이체,(주)유웨이어플라이,"50,000","150,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유웨이어플라이,10,이라플어이웨유)주(
2024,2024,입금,인터넷뱅킹 대량이체,(주)유인프라,"227,000","227,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유인프라,7,라프인유)주(
2025,2025,입금,인터넷뱅킹 대량이체,(주)유일종합조경, - ,"440,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유일종합조경,9,경조합종일유)주(
2026,2026,입금,인터넷뱅킹 대량이체,(주)유진테코, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)유진테코,7,코테진유)주(
2027,2027,입금,인터넷뱅킹 대량이체,(주)유진플랫폼,"11,000","11,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유진플랫폼,8,폼랫플진유)주(
2028,2028,입금,인터넷뱅킹 대량이체,(주)유카, - ,"401,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유카,5,카유)주(
2029,2029,입금,인터넷뱅킹 대량이체,(주)유플러스아이티, - ,"1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유플러스아이티,10,티이아스러플유)주(
2030,2030,입금,인터넷뱅킹 대량이체,(주)유호스트, - ,"5,869,000",입금이체,회사입금,,,,,,,,,,,,,,(주)유호스트,7,트스호유)주(
2031,2031,입금,인터넷뱅킹 대량이체,(주)윤영,"175,000","175,000",입금이체,회사입금,,,,,,,,,,,,,,(주)윤영,5,영윤)주(
2032,2032,입금,급여 입금이체,(주)이건그린텍, - ,"4,947,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이건그린텍,8,텍린그건이)주(
2033,2033,입금,급여 입금이체,(주)이건창호, - ,"5,104,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이건창호,7,호창건이)주(
2034,2034,입금,인터넷뱅킹 대량이체,(주)이건창호, - ,"5,104,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이건창호,7,호창건이)주(
2035,2035,입금,급여 입금이체,(주)이건홀딩스, - ,"5,658,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이건홀딩스,8,스딩홀건이)주(
2036,2036,입금,펌뱅킹 입금이체,(주)이네스트,"2,480,000","2,722,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이네스트,7,트스네이)주(
2037,2037,입금,인터넷뱅킹 대량이체,(주)이노앤, - ,"140,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이노앤,6,앤노이)주(
2038,2038,입금,펌뱅킹 입금이체,(주)이랜드서비스, - ,"3,535,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이랜드서비스,9,스비서드랜이)주(
2039,2039,입금,인터넷뱅킹 대량이체,(주)이랜드스포츠,"7,000","7,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이랜드스포츠,9,츠포스드랜이)주(
2040,2040,입금,어음만기입금,(주)이마트, - ,"13,065,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이마트,6,트마이)주(
2041,2041,입금,지로대량급여 입금이체,(주)이마트, - ,"13,065,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이마트,6,트마이)주(
2042,2042,입금,인터넷뱅킹 대량이체,(주)이매진스,"103,000","103,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이매진스,7,스진매이)주(
2043,2043,입금,급여 입금이체,(주)이맥스글로비즈,"2,157,000","2,157,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이맥스글로비즈,10,즈비로글스맥이)주(
2044,2044,입금,급여 입금이체,(주)이바이오젠,"2,115,000","2,836,000",입금이체,회사입금,,,,,,,,,,,,,,(주)이바이오젠,8,젠오이바이)주(
