index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
60078,60078,지급,펌뱅킹 출금이체,리틀짐,"22,000","24,000",교육,유아교육,,,,,,,,,,,,,,리틀짐,3,짐틀리
60224,60224,지급,요구불간계좌이체,만만회, - , - ,개인거래,모임비,,,,,,,,,,,,,,만만회,3,회만만
60368,60368,지급,요구불간계좌이체,멋짐회, - , - ,개인거래,기타출금,,,,,,,,,,,,,,멋짐회,3,회짐멋
60383,60383,지급,펌뱅킹 출금이체,메리츠  -, - ,"4,630,000",금융,보험료,,,,,,,,,,,,,,메리츠00-,3,-00츠리메
60524,60524,지급,펌뱅킹 출금이체,명ＯＡ,"140,000","140,000",기타,회사출금,,,,,,,,,,,,,,명ＯＡ,3,ＡＯ명
61535,61535,지급,CMS공동망 출금이체,밀알회, - ,"20,000",기타,기부,,,,,,,,,,,,,,밀알회,3,회알밀
62970,62970,지급,요구불간계좌이체,박주회, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,박주회,3,회주박
64238,64238,지급,펌뱅킹 출금이체,뱅크－넷,"8,000","8,000",기타,회사출금,,,,,,,,,,,,,,뱅크－넷,3,넷－크뱅
64589,64589,지급,펌뱅킹 출금이체,봉녕사　,"30,000","30,000",기타,기부,,,,,,,,,,,,,,봉녕사0,3,0사녕봉
65099,65099,지급,CMS공동망 출금이체,불국토　　, - ,"66,000",기타,기부,,,,,,,,,,,,,,불국토00,3,00토국불
65169,65169,지급,펌뱅킹 출금이체,비앤비,"275,000","275,000",기타,회사출금,,,,,,,,,,,,,,비앤비,3,비앤비
65490,65490,지급,펌뱅킹 출금이체,사한회,"20,000","20,000",주거/생활,회비,,,,,,,,,,,,,,사한회,3,회한사
65681,65681,지급,CMS공동망 출금이체,삼동회, - ,"50,000",기타,기부,,,,,,,,,,,,,,삼동회,3,회동삼
65691,65691,지급,CMS공동망 당일출금이체-전자금융팀,삼생     건, - , - ,금융,보험료,,,,,,,,,,,,,,삼생00000건,3,건00000생삼
65692,65692,지급,CMS공동망 당일출금이체-전자금융팀,삼생     회, - ,"148,000",금융,보험료,,,,,,,,,,,,,,삼생00000회,3,회00000생삼
65978,65978,지급,요구불간계좌이체,상조회, - , - ,개인거래,모임비,,,,,,,,,,,,,,상조회,3,회조상
66206,66206,지급,요구불간계좌이체,서국회, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,서국회,3,회국서
66940,66940,지급,요구불간계좌이체,선교-미, - , - ,기타,기부,,,,,,,,,,,,,,선교-미,3,미-교선
67036,67036,지급,요구불간계좌이체,선후회, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,선후회,3,회후선
68483,68483,지급,지로 출금이체,세콤(N       ), - ,"660,000",서비스이용,전문서비스,,,,,,,,,,,,,,세콤N0000000,3,0000000N콤세
68484,68484,지급,지로 출금이체,세콤(N      ), - ,"473,000",서비스이용,전문서비스,,,,,,,,,,,,,,세콤N000000,3,000000N콤세
68487,68487,지급,지로 출금이체,세콤(T       ), - ,"66,000",서비스이용,전문서비스,,,,,,,,,,,,,,세콤T0000000,3,0000000T콤세
69895,69895,지급,전자뱅킹예약건별이체,시나회, - , - ,개인거래,모임비,,,,,,,,,,,,,,시나회,3,회나시
72735,72735,지급,전자뱅킹예약건별이체,신한차,"600,000","600,000",개인거래,기타출금,,,,,,,,,,,,,,신한차,3,차한신
72802,72802,지급,펌뱅킹 출금이체,신한합  -, - ,"6,184,000",개인거래,기타출금,,,,,,,,,,,,,,신한합00-,3,-00합한신
72876,72876,지급,CMS공동망 출금이체,신협    건, - ,"309,000",금융,금융지출,,,,,,,,,,,,,,신협0000건,3,건0000협신
73152,73152,지급,전자뱅킹예약건별이체,신협집,"1,546,000","1,546,000",개인거래,기타출금,,,,,,,,,,,,,,신협집,3,집협신
73574,73574,지급,요구불간계좌이체,아녀회, - , - ,개인거래,모임비,,,,,,,,,,,,,,아녀회,3,회녀아
73915,73915,지급,요구불간계좌이체,안단비, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,안단비,3,비단안
74891,74891,지급,전자뱅킹예약건별이체,엄마 월,"300,000","300,000",개인거래,경조사/용돈,,,,,,,,,,,,,,엄마0월,3,월0마엄
75312,75312,지급,요구불간계좌이체,여행 찐, - , - ,개인거래,기타출금,,,,,,,,,,,,,,여행0찐,3,찐0행여
75980,75980,지급,요구불간계좌이체,오삼회, - , - ,개인거래,모임비,,,,,,,,,,,,,,오삼회,3,회삼오
76747,76747,지급,CMS공동망 출금이체,ＤＢ손, - ,"990,000",금융,보험료,,,,,,,,,,,,,,ＤＢ손,3,손ＢＤ
76771,76771,지급,전자금융 자금집금,Ｇ동원,"2,058,000","2,058,000",개인거래,기타출금,,,,,,,,,,,,,,Ｇ동원,3,원동Ｇ
76772,76772,지급,전자금융 자금집금,Ｇ민지, - ,"154,000",개인거래,개인간거래,,,,,,,,,,,,,,Ｇ민지,3,지민Ｇ
76773,76773,지급,전자금융 자금집금,Ｇ한샘, - ,"1,141,000",기타,회사출금,,,,,,,,,,,,,,Ｇ한샘,3,샘한Ｇ
76779,76779,지급,전자금융 자금집금,ＧＭＢ,"1,263,000","1,298,000",기타,회사출금,,,,,,,,,,,,,,ＧＭＢ,3,ＢＭＧ
76785,76785,지급,전자금융 자금집금,Ｈ부부,"1,058,000","2,843,000",개인거래,기타출금,,,,,,,,,,,,,,Ｈ부부,3,부부Ｈ
76793,76793,지급,펌뱅킹 출금이체,ＨＬＧ,"20,000","20,000",개인거래,기타출금,,,,,,,,,,,,,,ＨＬＧ,3,ＧＬＨ
76819,76819,지급,CMS공동망 출금이체,ＪＨ  회,"10,000","10,000",개인거래,기타출금,,,,,,,,,,,,,,ＪＨ00회,3,회00ＨＪ
76847,76847,지급,CMS공동망 당일출금이체-전자금융팀,ＫＢ생, - ,"6,000,000",금융,보험료,,,,,,,,,,,,,,ＫＢ생,3,생ＢＫ
76848,76848,지급,CMS공동망 출금이체,ＫＢ생, - ,"6,000,000",금융,보험료,,,,,,,,,,,,,,ＫＢ생,3,생ＢＫ
76849,76849,지급,CMS공동망 당일출금이체-전자금융팀,ＫＢ생  －, - ,"237,000",금융,보험료,,,,,,,,,,,,,,ＫＢ생00－,3,－00생ＢＫ
76850,76850,지급,CMS공동망 출금이체,ＫＢ생  －, - ,"237,000",금융,보험료,,,,,,,,,,,,,,ＫＢ생00－,3,－00생ＢＫ
76851,76851,지급,CMS공동망 당일출금이체-전자금융팀,ＫＢ손, - ,"4,000,000",금융,보험료,,,,,,,,,,,,,,ＫＢ손,3,손ＢＫ
76852,76852,지급,CMS공동망 출금이체,ＫＢ손, - ,"4,000,000",금융,보험료,,,,,,,,,,,,,,ＫＢ손,3,손ＢＫ
76870,76870,지급,CMS공동망 출금이체,ＫＣＢ, - ,"137,000",서비스이용,전문서비스,,,,,,,,,,,,,,ＫＣＢ,3,ＢＣＫ
76878,76878,지급,CMS공동망 출금이체,ＫＩＳ,"11,000","11,000",교육,교육비,,,,,,,,,,,,,,ＫＩＳ,3,ＳＩＫ
76897,76897,지급,펌뱅킹 출금이체,ＫＳＣ,"44,000","44,000",개인거래,기타출금,,,,,,,,,,,,,,ＫＳＣ,3,ＣＳＫ
77022,77022,지급,CMS공동망 출금이체,ＳＡＹ,"4,000","26,000",개인거래,기타출금,,,,,,,,,,,,,,ＳＡＹ,3,ＹＡＳ
77023,77023,지급,CMS공동망 출금이체,ＳＢＩ, - ,"4,366,000",금융,금융지출,,,,,,,,,,,,,,ＳＢＩ,3,ＩＢＳ
77024,77024,지급,CMS공동망 출금이체,ＳＢＩ－, - ,"2,000,000",금융,금융지출,,,,,,,,,,,,,,ＳＢＩ－,3,#NAME?
77410,77410,지급,CMS공동망 출금이체,ＴＮＨ,"22,000","195,000",기타,회사출금,,,,,,,,,,,,,,ＴＮＨ,3,ＨＮＴ
77430,77430,지급,펌뱅킹 출금이체,ＹＦＣ,"5,000","5,000",기타,기부,,,,,,,,,,,,,,ＹＦＣ,3,ＣＦＹ
77446,77446,지급,펌뱅킹 출금이체,ｐｏｓ,"25,000","25,000",서비스이용,전문서비스,,,,,,,,,,,,,,ｐｏｓ,3,ｓｏｐ
15,15,입금,인터넷뱅킹 대량이체,      여（사업,"2,000,000","2,000,000",입금이체,기타입금,,,,,,,,,,,,,,000000여（사업,4,업사（여000000
17,17,입금,인터넷뱅킹 대량이체,      월분제경,"538,000","538,000",입금이체,회사입금,,,,,,,,,,,,,,000000월분제경,4,경제분월000000
19,19,입금,인터넷뱅킹 대량이체,      차중집출, - , - ,입금이체,기타입금,,,,,,,,,,,,,,000000차중집출,4,출집중차000000
24,24,입금,인터넷뱅킹 대량이체,    　 차중집출,"111,000","111,000",입금이체,기타입금,,,,,,,,,,,,,,000000차중집출,4,출집중차000000
26,26,입금,인터넷뱅킹 대량이체,    　　수익정산,"59,000","59,000",소득,사업소득,,,,,,,,,,,,,,000000수익정산,4,산정익수000000
28,28,입금,인터넷뱅킹 대량이체,    　법인카드,"136,000","237,000",입금이체,회사입금,,,,,,,,,,,,,,00000법인카드,4,드카인법00000
32,32,입금,인터넷뱅킹 대량이체,    　성과급　사, - , - ,소득,급여,,,,,,,,,,,,,,00000성과급0사,4,사0급과성00000
33,33,입금,인터넷뱅킹 대량이체,    　수익정산,"50,000","81,000",소득,사업소득,,,,,,,,,,,,,,00000수익정산,4,산정익수00000
36,36,입금,인터넷뱅킹 대량이체,    　지입기사,"7,389,000","7,389,000",입금이체,기타입금,,,,,,,,,,,,,,00000지입기사,4,사기입지00000
41,41,입금,인터넷뱅킹 대량이체,    국민배달,"13,000","13,000",소득,기타소득,,,,,,,,,,,,,,0000국민배달,4,달배민국0000
47,47,입금,인터넷뱅킹 대량이체,    기업카드,"183,000","3,740,000",입금이체,회사입금,,,,,,,,,,,,,,0000기업카드,4,드카업기0000
50,50,입금,인터넷뱅킹 대량이체,    년  월분급,"2,058,000","3,217,000",소득,급여,,,,,,,,,,,,,,0000년00월분급,4,급분월00년0000
51,51,입금,인터넷뱅킹 대량이체,    년  월연장,"953,000","953,000",소득,급여,,,,,,,,,,,,,,0000년00월연장,4,장연월00년0000
83,83,입금,인터넷뱅킹 대량이체,    대리운전, - ,"30,000",소득,기타소득,,,,,,,,,,,,,,0000대리운전,4,전운리대0000
85,85,입금,인터넷뱅킹 대량이체,    버스서울,"963,000","963,000",소득,기타소득,,,,,,,,,,,,,,0000버스서울,4,울서스버0000
86,86,입금,인터넷뱅킹 대량이체,    법인카드,"762,000","762,000",입금이체,회사입금,,,,,,,,,,,,,,0000법인카드,4,드카인법0000
93,93,입금,인터넷뱅킹 대량이체,    생활치료,"490,000","980,000",소득,기타소득,,,,,,,,,,,,,,0000생활치료,4,료치활생0000
99,99,입금,인터넷뱅킹 대량이체,    수익정산,"56,000","56,000",소득,사업소득,,,,,,,,,,,,,,0000수익정산,4,산정익수0000
108,108,입금,인터넷뱅킹 대량이체,    원더웍스, - ,"26,000",입금이체,회사입금,,,,,,,,,,,,,,0000원더웍스,4,스웍더원0000
109,109,입금,인터넷뱅킹 대량이체,    원천징수,"157,000","157,000",법인,법인,,,,,,,,,,,,,,0000원천징수,4,수징천원0000
120,120,입금,인터넷뱅킹 대량이체,    중집출장,"65,000","65,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0000중집출장,4,장출집중0000
122,122,입금,인터넷뱅킹 대량이체,    컨셉에이, - ,"53,000",입금이체,회사입금,,,,,,,,,,,,,,0000컨셉에이,4,이에셉컨0000
123,123,입금,인터넷뱅킹 대량이체,    코스콤점,"35,000","35,000",입금이체,회사입금,,,,,,,,,,,,,,0000코스콤점,4,점콤스코0000
143,143,입금,인터넷뱅킹 대량이체,   대리운전,"10,000","10,000",소득,기타소득,,,,,,,,,,,,,,000대리운전,4,전운리대000
156,156,입금,전자뱅킹예약건별이체,   호 정준식,"520,000","520,000",소득,부동산수입,,,,,,,,,,,,,,000호0정준식,4,식준정0호000
157,157,입금,전자뱅킹예약건별이체,   호강대환,"360,000","360,000",소득,부동산수입,,,,,,,,,,,,,,000호강대환,4,환대강호000
158,158,입금,전자뱅킹예약건별이체,   호강준희,"600,000","600,000",소득,부동산수입,,,,,,,,,,,,,,000호강준희,4,희준강호000
161,161,입금,전자뱅킹예약건별이체,   호최재영,"30,000","30,000",소득,부동산수입,,,,,,,,,,,,,,000호최재영,4,영재최호000
189,189,입금,전자뱅킹예약건별이체,  관리비   호,"30,000","30,000",소득,부동산수입,,,,,,,,,,,,,,00관리비000호,4,호000비리관00
226,226,입금,인터넷뱅킹 대량이체,  년　상여　외,"884,000","884,000",소득,급여,,,,,,,,,,,,,,00년0상여0외,4,외0여상0년00
238,238,입금,인터넷뱅킹 대량이체,  년공제액,"1,814,000","1,814,000",입금이체,환급/환불,,,,,,,,,,,,,,00년공제액,4,액제공년00
241,241,입금,인터넷뱅킹 대량이체,  년도　ＰＩ,"3,436,000","3,436,000",소득,급여,,,,,,,,,,,,,,00년도0ＰＩ,4,ＩＰ0도년00
261,261,입금,인터넷뱅킹 대량이체,  년연월차,"2,734,000","8,607,000",소득,급여,,,,,,,,,,,,,,00년연월차,4,차월연년00
284,284,입금,전자뱅킹예약건별이체,  메타골드, - , - ,입금이체,기타입금,,,,,,,,,,,,,,00메타골드,4,드골타메00
294,294,입금,인터넷뱅킹 대량이체,  사업소득,"3,191,000","3,191,000",소득,기타소득,,,,,,,,,,,,,,00사업소득,4,득소업사00
296,296,입금,인터넷뱅킹 대량이체,  상여이체,"2,203,000","2,203,000",소득,급여,,,,,,,,,,,,,,00상여이체,4,체이여상00
303,303,입금,급여 입금이체,  시경희궁,"97,000","97,000",입금이체,기타입금,,,,,,,,,,,,,,00시경희궁,4,궁희경시00
418,418,입금,급여 입금이체,  월부가세,"92,000","92,000",입금이체,환급/환불,,,,,,,,,,,,,,00월부가세,4,세가부월00
425,425,입금,인터넷뱅킹 대량이체,  월분노임,"3,290,000","3,290,000",소득,급여,,,,,,,,,,,,,,00월분노임,4,임노분월00
439,439,입금,인터넷뱅킹 대량이체,  월식대외,"205,000","205,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월식대외,4,외대식월00
474,474,입금,인터넷뱅킹 대량이체,  자가운전, - ,"200,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00자가운전,4,전운가자00
480,480,입금,인터넷뱅킹 대량이체,  직무보조, - ,"200,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00직무보조,4,조보무직00
485,485,입금,인터넷뱅킹 대량이체,  처우개선, - ,"300,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00처우개선,4,선개우처00
501,501,입금,인터넷뱅킹 대량이체,  ．  법인카드,"80,000","80,000",입금이체,회사입금,,,,,,,,,,,,,,00．00법인카드,4,드카인법00．00
502,502,입금,전자뱅킹예약건별이체,  ．  월　문화창,"1,750,000","1,750,000",입금이체,기타입금,,,,,,,,,,,,,,00．00월0문화창,4,창화문0월00．00
503,503,입금,인터넷뱅킹 대량이체,  ．  월　사내근, - ,"37,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00．00월0사내근,4,근내사0월00．00
506,506,입금,인터넷뱅킹 대량이체,  ．  월의국비．,"693,000","693,000",소득,기타소득,,,,,,,,,,,,,,00．00월의국비．,4,．비국의월00．00
519,519,입금,인터넷뱅킹 대량이체,  ／  　금연광고,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,00／000금연광고,4,고광연금000／00
520,520,입금,인터넷뱅킹 대량이체,  ／  　당신이소,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,00／000당신이소,4,소이신당000／00
521,521,입금,인터넷뱅킹 대량이체,  ／  　소년비행,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,00／000소년비행,4,행비년소000／00
524,524,입금,인터넷뱅킹 대량이체,  ／  　웹드라마,"69,000","69,000",소득,기타소득,,,,,,,,,,,,,,00／000웹드라마,4,마라드웹000／00
525,525,입금,인터넷뱅킹 대량이체,  ／  　잔혹한인,"64,000","64,000",소득,기타소득,,,,,,,,,,,,,,00／000잔혹한인,4,인한혹잔000／00
526,526,입금,인터넷뱅킹 대량이체,  ／  　조선정신,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,00／000조선정신,4,신정선조000／00
544,544,입금,급여 입금이체, 기 부가세,"308,000","308,000",입금이체,환급/환불,,,,,,,,,,,,,,0기0부가세,4,세가부0기0
548,548,입금,인터넷뱅킹 대량이체, 내평성과,"2,866,000","2,866,000",소득,급여,,,,,,,,,,,,,,0내평성과,4,과성평내0
570,570,입금,인터넷뱅킹 대량이체, 월  일일급,"174,000","183,000",소득,급여,,,,,,,,,,,,,,0월00일일급,4,급일일00월0
573,573,입금,일반대외대량 입금이체, 월 경기도, - ,"100,000",소득,기타소득,,,,,,,,,,,,,,0월0경기도,4,도기경0월0
581,581,입금,인터넷뱅킹 대량이체, 월 일일급,"168,000","168,000",소득,급여,,,,,,,,,,,,,,0월0일일급,4,급일일0월0
606,606,입금,인터넷뱅킹 대량이체, 월　격오지,"300,000","300,000",소득,기타소득,,,,,,,,,,,,,,0월0격오지,4,지오격0월0
631,631,입금,인터넷뱅킹 대량이체, 월　기본급,"1,542,000","1,542,000",소득,급여,,,,,,,,,,,,,,0월0기본급,4,급본기0월0
653,653,입금,인터넷뱅킹 대량이체, 월　사은품, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,0월0사은품,4,품은사0월0
667,667,입금,인터넷뱅킹 대량이체, 월　시간외,"203,000","691,000",소득,급여,,,,,,,,,,,,,,0월0시간외,4,외간시0월0
687,687,입금,인터넷뱅킹 대량이체, 월　이오스, - , - ,입금이체,기타입금,,,,,,,,,,,,,,0월0이오스,4,스오이0월0
715,715,입금,인터넷뱅킹 대량이체, 월　케이티,"28,000","28,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월0케이티,4,티이케0월0
734,734,입금,인터넷뱅킹 대량이체, 월　휴대폰, - , - ,입금이체,생활비입금,,,,,,,,,,,,,,0월0휴대폰,4,폰대휴0월0
739,739,입금,인터넷뱅킹 대량이체, 월　ＯＯＰ,"310,000","403,000",소득,급여,,,,,,,,,,,,,,0월0ＯＯＰ,4,ＰＯＯ0월0
906,906,입금,인터넷뱅킹 대량이체, 월꽃동산, - , - ,소득,기타소득,,,,,,,,,,,,,,0월꽃동산,4,산동꽃월0
924,924,입금,인터넷뱅킹 대량이체, 월로컬비,"523,000","523,000",소득,기타소득,,,,,,,,,,,,,,0월로컬비,4,비컬로월0
943,943,입금,급여 입금이체, 월부가세,"100,000","100,000",입금이체,환급/환불,,,,,,,,,,,,,,0월부가세,4,세가부월0
954,954,입금,인터넷뱅킹 대량이체, 월분　비용,"18,000","18,000",소득,기타소득,,,,,,,,,,,,,,0월분0비용,4,용비0분월0
989,989,입금,전자뱅킹예약건별이체, 월서정수,"250,000","250,000",입금이체,개인입금,,,,,,,,,,,,,,0월서정수,4,수정서월0
1007,1007,입금,인터넷뱅킹 대량이체, 월시간외,"160,000","430,000",소득,급여,,,,,,,,,,,,,,0월시간외,4,외간시월0
1054,1054,입금,인터넷뱅킹 대량이체, 월유류대, - ,"399,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월유류대,4,대류유월0
1063,1063,입금,전자뱅킹예약건별이체, 월이한준,"10,037,000","10,037,000",입금이체,개인입금,,,,,,,,,,,,,,0월이한준,4,준한이월0
1082,1082,입금,전자뱅킹예약건별이체, 월전기세,"13,000","13,000",입금이체,생활비입금,,,,,,,,,,,,,,0월전기세,4,세기전월0
1097,1097,입금,인터넷뱅킹 대량이체, 월중식대,"95,000","100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월중식대,4,대식중월0
1153,1153,입금,인터넷뱅킹 대량이체, 월합사수,"90,000","90,000",입금이체,기타입금,,,,,,,,,,,,,,0월합사수,4,수사합월0
1185,1185,입금,인터넷뱅킹 대량이체, 월ＰＪ비,"316,000","316,000",소득,기타소득,,,,,,,,,,,,,,0월ＰＪ비,4,비ＪＰ월0
1198,1198,입금,인터넷뱅킹 대량이체, 차재심의,"300,000","300,000",소득,기타소득,,,,,,,,,,,,,,0차재심의,4,의심재차0
1212,1212,입금,인터넷뱅킹 대량이체, ．  야근식대, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,0．00야근식대,4,대식근야00．0
